query_order,round,flat_index,row_index,row_label,algorithm_index,algorithm,proposed_by_mu,proposed_by_ca,utility,cost_acquisition,predicted_runtime_mean,predicted_runtime_sd,affordable_repetitions,projected_gain,score,runtime
9590,189,17648,2521,6zi7_QR8_D_502,1,unimol,True,False,0.65624413,0.55811062,25.551001,0,3746,2458.2905,0.90169411,24.91
9591,189,14414,2059,5ybp_8SX_B_303,1,unimol,True,False,0.65547745,0.55804274,25.551001,0,3746,2455.4185,0,27.74
9592,189,11782,1683,5faj_DCS_A_401,1,unimol,True,False,0.65547744,0.55797486,25.551001,0,3746,2455.4185,0.94322705,27.11
9593,189,6887,983,3wgc_PLG_B_401,6,smina,True,True,0.29568992,1.1741519,2.9891658,0,8222,2431.1625,1.2689565e-05,6.6381208
9594,189,12683,1811,5j61_A3G_B_501,6,smina,True,True,0.29378026,1.164631,3.0877204,0,8222,2415.4613,0.95303339,4.9386432
9595,189,14181,2025,5x5d_UMP_D_401,6,smina,True,True,0.29324643,1.1917861,2.8069069,0,8222,2411.0722,0,2.7632114
9596,189,16127,2303,6n0z_DP6_C_401,6,smina,True,False,0.29147263,1.1418957,3.3331928,0,8222,2396.488,0.89377971,3.4949788
9597,189,16470,2352,6oph_6QB_A_401,6,smina,True,False,0.29065591,1.1226325,3.5535169,0,8222,2389.7729,0,7.4903377
9598,189,1126,160,1h82_GZZ_B_590,6,smina,True,False,0.28982548,1.0516167,4.473938,0,8222,2382.9451,2.0652725e-10,15.494406
9599,189,12907,1843,5kf2_COA_A_401,6,smina,True,True,0.28623203,1.1843417,2.8684809,0,8222,2353.3998,0.36853679,6.520731
9600,189,15602,2228,6hsg_GM5_B_504,6,smina,True,False,0.28538454,1.1373247,3.3706665,0,8222,2346.4317,0,4.1223332
9601,189,1399,199,1j3i_WRA_B_709,6,smina,True,True,0.28481885,1.1735249,2.9763143,0,8222,2341.7806,8.4858114e-06,5.9307645
9602,189,14139,2019,5x2m_GLN_A_951,6,smina,True,True,0.28478665,1.2024679,2.6848252,0,8222,2341.5158,0,1.37244
9603,189,16484,2354,6paf_O6A_A_509,6,smina,True,False,0.28398701,1.1504777,3.2191913,0,8222,2334.9412,0,5.4946616
9604,189,16624,2374,6qa7_HTW_A_901,6,smina,True,True,0.28327419,1.1936833,2.7678533,0,8222,2329.0804,0,4.0032204
9605,189,12676,1810,5j61_A3G_A_501,6,smina,False,True,0.27936444,1.1612965,3.0974951,0,8222,2296.9344,0.98098989,5.0291055
9606,189,9645,1377,4nv0_MG7_B_402,6,smina,False,True,0.27586373,1.2554868,2.1925874,0,8222,2268.1516,0,3.9821452
9607,189,17641,2520,6zi7_QR8_C_502,1,unimol,True,False,0.60519686,0.55790698,25.551001,0,3746,2267.0674,0.92444065,25.15
9608,189,5032,718,2prg_BRL_B_2,6,smina,False,True,0.2749084,1.1778826,2.916563,0,8222,2260.2968,0,6.0965399
9609,189,13896,1985,5ved_STU_A_601,1,unimol,True,False,0.60161332,0.5578391,25.551001,0,3746,2253.6435,0.89515545,19.72
9610,189,15882,2268,6l17_E2X_A_401,6,smina,False,True,0.2722743,1.2541383,2.2001936,0,8222,2238.6393,0,3.4691211
9611,189,8091,1155,4dvw_0M4_A_512,6,smina,False,True,0.27162512,1.2135693,2.5633647,0,8222,2233.3017,0.16832069,4.1209957
9612,189,10940,1562,4zvz_4TF_D_503,6,smina,False,True,0.27053304,1.2347484,2.3675387,0,8222,2224.3227,0.43304494,2.3491246
9613,189,11514,1644,5dw3_TRP_A_402,6,smina,False,True,0.27025741,1.2370382,2.3457255,0,8222,2222.0564,0.50745142,1.6024589
9614,189,1833,261,1m3u_KPL_C_265,6,smina,False,True,0.26892709,1.2334923,2.3747363,0,8222,2211.1186,0.96368376,1.223988
9615,189,13739,1962,5uda_CAE_B_502,5,autodock,True,False,0.29924149,0.72436064,12.99282,0,7368,2204.8113,0,3.4313131
9616,189,7635,1090,4cjv_IV2_A_1212,5,autodock,True,False,0.30656831,0.71619038,13.420794,0,7133,2186.7518,0.0012203444,10.176348
9617,189,12711,1815,5j61_A3G_G_501,6,smina,False,True,0.26416076,1.1610553,3.0818665,0,8222,2171.9298,0.96826855,5.859872
9618,189,726,103,1g8z_GAL_F_104,5,autodock,True,False,0.30620035,0.71305978,13.568826,0,7055,2160.2435,1.876181e-06,9.9832909
9619,189,1427,203,1j3k_WRA_B_709,6,smina,False,True,0.25703241,1.172823,2.9448965,0,8222,2113.3205,0.05307699,7.4987744
9620,189,15763,2251,6jyg_FLC_D_401,6,smina,False,True,0.25583383,1.2186484,2.4950571,0,8222,2103.4657,0.00042984273,1.580367
9621,189,34,4,1a49_OXL_F_4133,6,smina,False,True,0.25415556,1.1814172,2.8540928,0,8222,2089.667,2.3377895e-05,0.71893951
9622,189,8399,1199,4gim_PSU_B_400,6,smina,False,True,0.25407303,1.2004407,2.6645625,0,8222,2088.9885,0,2.597821
9623,189,6047,863,2zgw_ADN_B_1302,6,smina,False,True,0.25312806,1.2828849,1.9358764,0,8222,2081.2189,0.65383734,1.9992382
9624,189,10576,1510,4xzh_48I_B_402,6,smina,False,True,0.25284697,1.1977008,2.6825509,0,8222,2078.9078,0,8.0458665
9625,189,14468,2066,5ysh_5AD_G_605,6,smina,False,True,0.2526242,1.1629707,3.0177405,0,8222,2077.0761,0,0.90672299
9626,189,3891,555,2bs3_CIT_D_1657,6,smina,False,True,0.25236759,1.182202,2.7964494,0,8222,2074.9663,6.8432718e-06,1.9097154
9627,189,7895,1127,4d06_X8W_B_301,6,smina,False,True,0.25225676,1.1813647,2.7887783,0,8222,2074.0551,0,3.9894562
9628,189,5900,842,2y2f_YI1_A_1469,6,smina,False,True,0.25205865,1.2256137,2.3435159,0,8222,2072.4262,0,3.0567917
9629,189,1574,224,1kbq_936_B_704,6,smina,False,True,0.25205325,1.1593884,2.9845898,0,8222,2072.3818,0,4.9204857
9630,190,9854,1407,4q40_VAL_D_403,5,autodock,True,False,0.65940867,0.69486221,14.568379,0,6548,4317.808,0.00064083493,5.6048016
9631,190,17365,2480,6uzr_QM1_B_301,5,autodock,True,False,0.65731738,0.67407968,15.740996,0,6060,3983.3433,0,174.69665
9632,190,9120,1302,4kux_FPS_A_704,6,smina,True,False,0.28133877,1.1199049,3.6320693,0,8172,2299.1004,0,6.0746103
9633,190,13173,1881,5n8c_8Q8_B_403,6,smina,True,False,0.28004687,1.0382819,4.7211909,0,8172,2288.543,0,16.759659
9634,190,9512,1358,4n5p_2H0_E_412,6,smina,True,False,0.27029,1.1559371,3.2171156,0,8172,2208.8099,0,7.4933828
9635,190,1497,213,1jyw_147_A_2001,6,smina,True,False,0.26140389,1.0039228,5.25633,0,8172,2136.1926,0,4.1337864
9636,190,7566,1080,4c2z_646_A_1498,6,smina,True,False,0.26064325,1.1176831,3.6521375,0,8172,2129.9766,0,6.7569814
9637,190,212,30,1bqp_MAN_B_401,2,diffdock,True,False,0.43530733,0.61932493,19.523993,0,4886,2126.9116,1.596685e-82,16.064562
9638,190,5809,829,2xta_TPP_A_2001,6,smina,True,False,0.25940704,0.9531281,6.1579084,0,8172,2119.8744,0.99330168,9.8954489
9639,190,1504,214,1jyw_147_C_2001,6,smina,True,False,0.25809707,1.0015169,5.2900348,0,8172,2109.1693,0,3.9305916
9640,190,6670,952,3vc3_C6P_E_501,6,smina,True,False,0.2575982,1.0997937,3.8671813,0,8172,2105.0925,0.5682615,6.465399
9641,190,15133,2161,6f3s_CKW_A_902,6,smina,True,False,0.25726977,1.1591615,3.1728339,0,8172,2102.4085,0,3.9142038
9642,190,17492,2498,6wiw_I14_A_601,6,smina,True,False,0.2542196,1.1621085,3.1395495,0,8172,2077.4826,0,5.3500486
9643,190,5476,782,2v32_BEZ_B_1220,2,diffdock,True,False,0.43569354,0.61322068,20.030851,0,4762,2074.7727,1.9606558e-46,24.981966
9644,190,1133,161,1h82_GZZ_C_590,6,smina,True,False,0.25320753,1.0399032,4.6800241,0,8172,2069.212,9.9680363e-09,15.472061
9645,190,11899,1699,5fli_QUE_E_301,6,smina,True,False,0.25314866,1.1399913,3.38041,0,8172,2068.7309,0,2.9511113
9646,190,17772,2538,7jis_VBS_A_1101,6,smina,True,False,0.25310463,1.0409639,4.6605511,0,8172,2068.371,0,10.908062
9647,190,4948,706,2o7d_DHC_H_701,6,smina,True,False,0.25305785,1.1272568,3.5238888,0,8172,2067.9887,0,1.6028237
9648,190,5683,811,2wdq_CBE_K_1130,6,smina,True,False,0.25248171,1.1598019,3.1567044,0,8172,2063.2805,0,1.7426339
9649,190,4920,702,2o7d_DHC_A_701,6,smina,True,False,0.25235185,1.127169,3.5216799,0,8172,2062.2193,0,1.5398351
9650,190,11388,1626,5ddu_PMP_C_601,6,smina,True,True,0.25225499,1.2099224,2.6449473,0,8172,2061.4278,0.96735237,3.8557775
9651,190,5676,810,2wdq_CBE_G_1130,6,smina,True,False,0.25225349,1.1593749,3.1567044,0,8172,2061.4155,0,2.7315004
9652,190,1567,223,1kbq_936_A_703,6,smina,True,False,0.25209429,1.1710414,3.0311437,0,8172,2060.1145,0,5.1380045
9653,190,5669,809,2wdq_CBE_C_1130,6,smina,True,False,0.25199418,1.1576449,3.1723266,0,8172,2059.2965,0,1.8273683
9654,190,11535,1647,5dw3_TRP_D_402,6,smina,True,True,0.25194025,1.2417828,2.3459797,0,8172,2058.8557,0.48326717,1.4407
9655,190,5102,728,2q28_TPP_A_4001,6,smina,True,False,0.25183029,1.1260433,3.5251446,0,8172,2057.9572,0.80282524,7.8635208
9656,190,13845,1977,5uo3_8EY_A_803,6,smina,True,True,0.25181993,1.1861309,2.8699753,0,8172,2057.8724,5.6091763e-07,5.0215834
9657,190,1588,226,1kbq_936_D_702,6,smina,True,False,0.25171456,1.1675055,3.0607872,0,8172,2057.0113,0,5.8440574
9658,190,16491,2355,6pdd_O9S_A_803,6,smina,True,False,0.25171101,1.1486063,3.2634938,0,8172,2056.9824,0.98747259,5.9221216
9659,190,9750,1392,4p8c_Y22_A_502,6,smina,True,False,0.25153759,1.1400037,3.3580945,0,8172,2055.5652,0,7.9724338
9660,190,15672,2238,6jc7_F0G_A_601,6,smina,True,False,0.25144814,1.1246675,3.5331764,0,8172,2054.8342,4.334176e-08,5.6134386
9661,190,5872,838,2xyj_WLM_A_1441,6,smina,True,False,0.25139786,1.0691534,4.2333388,0,8172,2054.4233,0,12.257722
9662,190,5046,720,2prl_R2C_A_400,6,smina,True,True,0.25139535,1.1858235,2.8642533,0,8172,2054.4028,0,5.0099016
9663,190,5739,819,2wu4_HBP_B_1545,6,smina,True,False,0.25128105,1.1011077,3.8134623,0,8172,2053.4687,0,7.8330434
9664,190,27,3,1a49_OXL_D_2333,6,smina,True,True,0.2511661,1.1895429,2.8239686,0,8172,2052.5294,2.9561683e-05,0.70891272
9665,190,16554,2364,6png_OSG_A_802,6,smina,True,True,0.25100794,1.2045355,2.6753089,0,8172,2051.2369,1.0934366e-05,4.1539553
9666,190,13852,1978,5uo3_8EY_B_804,6,smina,True,True,0.25099387,1.1811197,2.9060576,0,8172,2051.1219,2.1373913e-06,5.8841974
9667,190,1266,180,1ij8_BNI_B_502,6,smina,True,True,0.25057375,1.1874431,2.8406115,0,8172,2047.6887,0,5.9321551
9668,190,13838,1976,5unx_8F1_B_803,6,smina,True,False,0.25054668,1.1680065,3.0388668,0,8172,2047.4675,2.2144278e-07,5.6514915
9669,190,14993,2141,6dl7_ONC_C_301,6,smina,True,False,0.25043885,1.1168927,3.6106246,0,8172,2046.5862,0,4.8285355
9670,190,16239,2319,6nhd_KNV_A_803,6,smina,True,True,0.2504075,1.1914533,2.7961733,0,8172,2046.3301,0,4.5911927
9671,190,1581,225,1kbq_936_C_701,6,smina,True,False,0.25036088,1.1658727,3.0568221,0,8172,2045.9491,0,4.5614225
9672,190,12347,1763,5htd_MYR_A_201,6,smina,True,True,0.2501994,1.2348244,2.3836389,0,8172,2044.6295,0.010783164,3.914191
9673,190,16218,2316,6ngp_KKY_B_803,6,smina,True,True,0.24986929,1.190147,2.804796,0,8172,2041.9318,0,5.7607666
9674,190,6222,888,3qt8_FM0_A_328,6,smina,True,True,0.24961494,1.2240138,2.4791517,0,8172,2039.8533,0.90288506,3.4019101
9675,190,13831,1975,5unx_8F1_A_803,6,smina,True,False,0.24950301,1.1707471,2.9996033,0,8172,2038.9386,3.6575773e-10,5.075245
9676,190,13824,1974,5unt_8J1_B_803,6,smina,False,True,0.24826057,1.2168073,2.5404036,0,8172,2028.7854,3.5277879e-12,4.0393479
9677,190,3863,551,2bgc_DTU_A_1238,6,smina,False,True,0.24783734,1.2701451,2.0696313,0,8172,2025.3267,0.1518423,0.86635649
9678,190,5921,845,2yi6_6QM_A_1225,6,smina,False,True,0.2472625,1.2169826,2.5317664,0,8172,2020.6291,0,4.9483493
9679,190,7783,1111,4cmk_FQW_A_1270,6,smina,False,True,0.24666092,1.1941926,2.7473001,0,8172,2015.7131,0.070685963,3.7344299
9680,191,11430,1632,5did_5CK_B_601,6,smina,True,True,0.24690137,1.2707773,2.1065581,0,8122,2005.3329,0,1.7179807
9681,191,15182,2168,6f76_CVK_F_203,6,smina,True,False,0.24534133,1.1545367,3.2141612,0,8122,1992.6623,0,5.2440944
9682,191,15693,2241,6jc7_F0G_D_601,6,smina,True,False,0.2452861,1.1195777,3.6115642,0,8122,1992.2137,1.9152359e-07,5.9662486
9683,191,7545,1077,4bz6_SHH_B_700,6,smina,True,False,0.24522058,1.143419,3.3341005,0,8122,1991.6816,0.52586251,4.6520036
9684,191,1315,187,1itw_ICT_A_743,6,smina,True,False,0.24456071,1.1613021,3.1362755,0,8122,1986.3221,2.0515986e-06,1.5832141
9685,191,16232,2318,6nh0_KND_B_803,6,smina,True,False,0.24434543,1.1675797,3.0678964,0,8122,1984.5736,0,6.4118617
9686,191,7552,1078,4bz6_SHH_D_700,6,smina,True,False,0.24423812,1.1445301,3.3169041,0,8122,1983.702,0.46611149,4.7670242
9687,191,13026,1860,5lik_W8X_X_402,6,smina,True,True,0.24349939,1.2169346,2.573314,0,8122,1977.702,0,5.0215715
9688,191,9421,1345,4mop_2H5_B_802,6,smina,True,True,0.24343109,1.2308012,2.4437716,0,8122,1977.1473,0.056191623,0.95202229
9689,191,6824,974,3w7f_FPS_A_302,6,smina,True,False,0.24338786,1.1441999,3.3158534,0,8122,1976.7962,0,6.452828
9690,191,14601,2085,6a2m_9QR_B_701,6,smina,True,False,0.24295805,1.0505779,4.4999175,0,8122,1973.3053,3.8643968e-10,9.4798681
9691,191,15014,2144,6dl7_ONC_F_301,6,smina,True,False,0.24273337,1.1184903,3.6096954,0,8122,1971.4805,0,5.0511214
9692,191,363,51,1d7a_AIR_D_450,6,smina,True,True,0.24257704,1.2219878,2.5191319,0,8122,1970.2107,1.6476325e-06,2.9717015
9693,191,7538,1076,4bz6_SHH_A_700,6,smina,True,False,0.24249312,1.1435405,3.3169041,0,8122,1969.5291,0.48393553,4.4258786
9694,191,7055,1007,3wzo_ZOE_D_201,6,smina,True,False,0.24213396,1.1062178,3.7534902,0,8122,1966.612,0,11.339393
9695,191,1329,189,1itw_ICT_C_743,6,smina,True,False,0.24204691,1.1593421,3.140389,0,8122,1965.905,2.1848661e-06,1.6626341
9696,191,4934,704,2o7d_DHC_E_701,6,smina,True,False,0.24199302,1.1321127,3.4418449,0,8122,1965.4673,0,1.4274719
9697,191,12522,1788,5ijz_AKG_E_502,6,smina,True,False,0.24183219,1.0333375,4.7397261,0,8122,1964.161,0.37438243,1.3169933
9698,191,6103,871,2zut_A2G_C_4003,6,smina,True,False,0.24177131,1.1503558,3.2334428,0,8122,1963.6666,5.8330036e-05,1.5010544
9699,191,7797,1113,4cmk_FQW_C_1270,6,smina,True,True,0.24147998,1.1912065,2.8047318,0,8122,1961.3004,0.37809199,4.1132385
9700,191,9778,1396,4pgi_Y69_A_303,6,smina,True,False,0.24122304,1.1457123,3.2816274,0,8122,1959.2135,2.9622434e-11,8.0617402
9701,191,4318,616,2fhk_MFN_B_602,6,smina,True,False,0.24117827,1.0438793,4.5761361,0,8122,1958.8499,0,15.490016
9702,191,3625,517,1zjp_DR4_A_1,6,smina,True,False,0.24100403,1.1461838,3.273241,0,8122,1957.4347,0.890226,8.9878228
9703,191,7391,1055,4b1f_KRH_A_1256,6,smina,True,False,0.24093233,1.1310567,3.4427202,0,8122,1956.8524,0,9.9065797
9704,191,10926,1560,4zvz_4TF_B_503,6,smina,True,True,0.24085594,1.2344548,2.3886926,0,8122,1956.2319,0.72124788,2.490093
9705,191,5025,717,2prg_BRL_A_1,6,smina,True,False,0.24012969,1.1645761,3.0691631,0,8122,1950.3333,0,7.7899296
9706,191,7909,1129,4d0z_BBK_A_1581,6,smina,True,False,0.23965312,1.1467178,3.26103,0,8122,1946.4627,0.00018220982,1.6325387
9707,191,2708,386,1syf_THP_A_180,6,smina,True,True,0.23944752,1.2126469,2.5853922,0,8122,1944.7927,0,4.2474479
9708,191,4822,688,2nry_STU_B_502,6,smina,True,False,0.23868858,1.0875027,3.9654202,0,8122,1938.6287,0.91855967,3.9170438
9709,191,349,49,1d7a_AIR_B_350,6,smina,True,True,0.23853723,1.2177255,2.5349069,0,8122,1937.3994,1.3100869e-06,3.2000128
9710,191,4430,632,2fzb_TOL_A_700,6,smina,False,True,0.23743655,1.2296673,2.420891,0,8122,1928.4596,0,4.075457
9711,191,10933,1561,4zvz_4TF_C_503,6,smina,False,True,0.2365194,1.2327739,2.3886926,0,8122,1921.0106,0.064993554,2.7923822
9712,191,8392,1198,4gim_PSU_A_400,6,smina,False,True,0.23449594,1.1976309,2.7079518,0,8122,1904.576,0,2.6892708
9713,191,11360,1622,5d9w_ASC_A_301,6,smina,False,True,0.23293972,1.3518304,1.4338678,0,8122,1891.9364,0.011661129,0.9058582
9714,191,5431,775,2tmk_ATM_B_217,6,smina,False,True,0.23279544,1.1922703,2.7546952,0,8122,1890.7645,0,4.8593598
9715,191,13481,1925,5tch_MLI_B_501,6,smina,False,True,0.23278754,1.2787005,1.9805174,0,8122,1890.7004,0.51514403,0.77306751
9716,191,1014,144,1h5r_G1P_A_1294,6,smina,False,True,0.23232646,1.2595563,2.1363068,0,8122,1886.9555,0.345579,1.7635483
9717,191,15840,2262,6krs_CIT_G_301,6,smina,False,True,0.23091665,1.1951646,2.7160788,0,8122,1875.505,0.78996466,1.608023
9718,191,8406,1200,4gim_PSU_C_400,6,smina,False,True,0.23070921,1.1945666,2.7190247,0,8122,1873.8202,0,2.6559411
9719,191,5081,725,2pwf_BGC_D_9999,6,smina,False,True,0.23054496,1.2516166,2.1946208,0,8122,1872.4862,0.00041119874,0.92755796
9720,191,3093,441,1vkf_CIT_C_502,6,smina,False,True,0.22701185,1.2981363,1.8074899,0,8122,1843.7902,0.0008018413,1.5934978
9721,191,9231,1318,4lcq_URQ_A_603,5,autodock,True,False,0.28311689,0.69425096,14.594663,0,6504,1841.3922,0.97287356,26.195143
9722,191,10009,1429,4rje_PYR_C_402,6,smina,False,True,0.22662411,1.3448917,1.4612939,0,8122,1840.641,0.0010161957,0.63903934
9723,191,12787,1826,5jg5_EVF_B_302,5,autodock,True,False,0.27042971,0.70514747,13.983006,0,6788,1835.6768,0.00011921058,4.1368357
9724,191,8896,1270,4j0k_EGR_A_501,6,smina,False,True,0.22271111,1.3047652,1.7502998,0,8122,1808.8596,2.9673024e-08,1.4987609
9725,191,15784,2254,6jz4_EVA_A_701,6,smina,False,True,0.22195489,1.3118079,1.6957326,0,8122,1802.7176,0.0057564934,0.95592754
9726,191,1077,153,1h5r_THM_D_1292,6,smina,False,True,0.2218325,1.2500324,2.1908557,0,8122,1801.7236,0,1.8957166
9727,191,15791,2255,6jz4_EVA_B_701,6,smina,False,True,0.21881618,1.3109915,1.6957326,0,8122,1777.225,0.16075643,0.94720034
9728,191,12179,1739,5gwt_SIN_D_301,6,smina,False,True,0.21876147,1.3390771,1.489375,0,8122,1776.7806,0,0.83810742
9729,191,342,48,1d7a_AIR_A_300,6,smina,False,True,0.21759481,1.2124717,2.5191319,0,8122,1767.305,3.2892273e-06,2.8532947
9730,192,12193,1741,5gzz_GSH_C_301,6,smina,True,True,0.23577272,1.1070809,3.7627664,0,8072,1903.1574,4.7908883e-06,4.9387334
9731,192,7138,1019,3zwe_FUC_C_110,5,autodock,True,False,0.23552983,0.76688179,11.155839,0,8072,1901.1968,0.99777355,10.982608
9732,192,6873,981,3wca_FPS_C_401,6,smina,False,True,0.23529719,1.0834448,4.0085812,0,8072,1899.3189,0,7.6007999
9733,192,16211,2315,6ngp_KKY_A_803,6,smina,False,True,0.23498538,1.1725828,2.9304156,0,8072,1896.802,0,4.7813297
9734,192,12200,1742,5gzz_GSH_D_301,6,smina,False,True,0.23470132,1.1021402,3.6981335,0,8072,1894.5091,7.0259186e-10,5.8714212
9735,192,14188,2026,5x6r_7ZR_A_402,6,smina,False,True,0.23422717,1.1166035,3.4960291,0,8072,1890.6817,0,7.7546181
9736,192,12774,1824,5jfx_6K4_A_4000,6,smina,False,True,0.23371436,1.060941,4.1866703,0,8072,1886.5423,0,14.472708
9737,192,17499,2499,6wiw_I14_B_601,6,smina,False,True,0.232977,1.1294774,3.3164554,0,8072,1880.5904,0,5.7429879
9738,192,15175,2167,6f76_CVK_C_203,6,smina,False,True,0.23292287,1.1299368,3.308033,0,8072,1880.1534,0,5.4275164
9739,192,5018,716,2pnz_UDP_A_250,6,smina,False,True,0.23258504,1.1705922,2.8602984,0,8072,1877.4265,0,4.7270322
9740,192,12361,1765,5hyv_TPP_A_701,6,smina,False,True,0.23229185,1.1266295,3.3245692,0,8072,1875.0598,0.75792227,7.70447
9741,192,6026,860,2z6j_TUI_B_502,6,smina,False,True,0.23211416,1.0598218,4.1510406,0,8072,1873.6255,3.9244441e-13,12.513573
9742,192,1336,190,1itw_ICT_D_743,6,smina,False,True,0.23187835,1.1520868,3.0333698,0,8072,1871.722,1.9571152e-06,1.5816677
9743,192,8678,1239,4i4v_NGA_B_201,5,autodock,True,False,0.29105005,0.69113385,14.741961,0,6424,1869.7055,5.8854098e-10,12.129439
9744,192,9925,1417,4r08_URI_B_901,6,smina,False,True,0.23000024,1.0804993,3.740757,0,8072,1856.562,0,2.3014244
9745,192,11206,1600,5c38_DA8_A_403,6,smina,False,True,0.22971688,1.0986517,3.5077267,0,8072,1854.2747,4.1242047e-09,8.0245342
9746,192,13572,1938,5thu_B3N_A_404,6,smina,False,True,0.22921468,1.1305915,3.1152964,0,8072,1850.2209,0,5.9851979
9747,192,16190,2312,6ng5_KMD_A_803,6,smina,False,True,0.2284857,1.1345386,3.0453608,0,8072,1844.3365,0,7.6904823
9748,192,4325,617,2fhk_MFN_C_601,6,smina,False,True,0.22753846,0.96082382,5.4087691,0,8072,1836.6904,9.0857373e-18,22.158839
9749,192,7573,1081,4c2z_646_B_1498,6,smina,False,True,0.22722367,1.0726643,3.7318337,0,8072,1834.1495,0,9.9273755
9750,192,5815,830,2xul_AKG_A_201,5,autodock,True,False,0.27869975,0.69534344,14.468203,0,6546,1824.3686,1.4048389e-06,5.718811
9751,192,16141,2305,6n9r_OHN_P_308,6,smina,False,True,0.22585639,1.1051616,3.2949915,0,8072,1823.1127,0,5.0036572
9752,192,15321,2188,6flu_DTK_B_404,5,autodock,True,False,0.23543042,0.73852345,12.26809,0,7720,1817.5228,0.99696166,12.356027
9753,192,5690,812,2wdq_TEO_A_1589,6,smina,False,True,0.22481794,1.1517029,2.7337759,0,8072,1814.7304,0.0013792425,1.4334238
9754,192,6207,886,3qk1_BEN_A_1010,5,autodock,True,False,0.23566104,0.73786794,12.372023,0,7655,1803.9852,0.99729181,11.319592
9755,192,2470,352,1q3a_NGH_C_481,6,smina,False,True,0.22341263,1.1068171,2.9308014,0,8072,1803.3868,0,3.9536975
9756,192,2210,315,1ov5_2LP_A_403,5,autodock,True,False,0.23562412,0.73606557,12.426671,0,7621,1795.6914,0.99527819,154.41928
9757,192,16225,2317,6ngu_KMJ_B_803,6,smina,False,True,0.221016,1.0848507,2.9630532,0,8072,1784.0411,0,5.1315998
9758,192,1259,179,1ij8_BNI_A_501,6,smina,False,True,0.22060638,1.0835157,2.953423,0,8072,1780.7347,0,6.7968842
9759,192,1685,240,1kya_XYD_D_814,5,autodock,True,False,0.29213773,0.67581848,15.617086,0,6064,1771.5232,0,5.0776052
9760,192,797,113,1gsq_GDN_A_203,6,smina,False,True,0.21944521,0.98510792,4.122982,0,8072,1771.3618,5.0084023e-06,12.871435
9761,192,13957,1993,5vuu_9OJ_B_803,6,smina,False,True,0.21828565,1.0644667,2.9652331,0,8072,1762.0018,4.1056667e-09,4.6223086
9762,192,17022,2431,6svu_BEN_A_302,5,autodock,True,False,0.23563455,0.73060277,12.672842,0,7473,1760.897,0.9950621,5.8262792
9763,192,13431,1918,5t3h_BEN_A_302,5,autodock,True,False,0.23563842,0.73065753,12.674462,0,7472,1760.6903,0.99469528,4.4381805
9764,192,7951,1135,4d5e_TPP_A_1589,6,smina,False,True,0.21570791,0.97013763,3.9864709,0,8072,1741.1943,0,6.3808969
9765,192,14447,2063,5ybq_8T0_B_303,6,smina,False,True,0.21507729,0.98812098,3.578135,0,8072,1736.1039,0,4.1578568
9766,192,13810,1972,5unr_8EV_B_803,6,smina,False,True,0.21482459,1.049348,2.7858117,0,8072,1734.0641,0,4.2715642
9767,192,10093,1441,4tq4_DMA_C_403,6,smina,False,True,0.21455044,1.108319,2.139323,0,8072,1731.8512,0.73320581,2.0902871
9768,192,4268,609,2f78_BEZ_B_1002,5,autodock,True,False,0.23545241,0.72505191,12.879601,0,7353,1731.2816,0.98902352,46.289009
9769,192,7943,1134,4d4u_FUC_B_950,5,autodock,True,False,0.23565968,0.7260985,12.893699,0,7345,1730.9203,0.99739769,10.109944
9770,192,14720,2102,6av2_BY7_B_803,6,smina,False,True,0.21420856,1.0044099,3.2393095,0,8072,1729.0915,0,6.7581557
9771,192,13368,1909,5ooa_URI_A_201,5,autodock,True,False,0.28600509,0.67436398,15.668543,0,6044,1728.6147,0,499.78035
9772,192,16568,2366,6png_OSG_B_801,6,smina,False,True,0.21402047,1.0408754,2.7909555,0,8072,1727.5732,1.965683e-08,4.6607307
9773,192,4261,608,2f78_BEZ_A_1001,5,autodock,True,False,0.23553009,0.72485569,12.92181,0,7329,1726.2001,0.99381177,48.020166
9774,192,2330,332,1pl6_572_A_405,6,smina,False,True,0.21374416,1.0461231,2.7017457,0,8072,1725.3428,0,2.7818848
9775,192,649,92,1fuq_CIT_B_1002,5,autodock,True,False,0.28626539,0.67207086,15.810571,0,5990,1714.7297,9.0724211e-05,10.977515
9776,192,15210,2172,6f7r_CIT_A_1002,6,smina,False,True,0.2121187,1.1383441,1.6855659,0,8072,1712.2222,0.00012091377,1.3887782
9777,192,6796,970,3vqe_FMQ_B_306,6,smina,False,True,0.21191854,1.1591007,1.498194,0,8072,1710.6064,0,1.3916967
9778,192,8748,1249,4i7n_1DJ_B_203,5,autodock,True,False,0.2356645,0.72172354,13.104911,0,7227,1703.1474,0.99525262,362.03053
9779,192,8741,1248,4i7n_1DJ_A_202,5,autodock,True,False,0.2356588,0.72145455,13.104911,0,7227,1703.1062,0.99494818,767.68739
9780,193,3575,510,1zei_CRS_E_54,5,autodock,True,False,0.43585046,0.71019233,13.704292,0,6751,2942.4265,0.99515623,25.231414
9781,193,7131,1018,3zwe_FUC_B_110,5,autodock,True,False,0.43514776,0.69904718,14.172322,0,6528,2840.6446,0.99653469,9.8414257
9782,193,8706,1243,4i6s_FUC_A_101,5,autodock,True,False,0.43534396,0.69399157,14.471297,0,6394,2783.5893,0.99705745,10.65816
